"Omniscope-E46228B163272D25"
0,-44
1,-44
2,-44
3,-43
4,-43
5,-43
6,-43
7,-43
8,-42
9,-42
10,-43
11,-42
12,-41
13,-41
14,-41
15,-41
16,-41
17,-40
18,-39
19,-40
20,-40
21,-39
22,-39
23,-39
24,-38
25,-38
26,-38
27,-37
28,-37
29,-37
30,-35
31,-35
32,-36
33,-34
34,-34
35,-34
36,-34
37,-32
38,-33
39,-32
40,-31
41,-32
42,-31
43,-29
44,-30
45,-29
46,-28
47,-28
48,-27
49,-26
50,-27
51,-26
52,-24
53,-24
54,-24
55,-23
56,-22
57,-22
58,-22
59,-21
60,-20
61,-19
62,-19
63,-19
64,-17
65,-17
66,-16
67,-15
68,-15
69,-14
70,-14
71,-13
72,-13
73,-11
74,-11
75,-11
76,-9
77,-8
78,-8
79,-7
80,-5
81,-6
82,-4
83,-3
84,-4
85,-3
86,-1
87,
88,
89,1
90,2
91,3
92,4
93,4
94,5
95,7
96,7
97,8
98,9
99,9
100,10
101,11
102,12
103,14
104,14
105,13
106,15
107,17
108,18
109,17
110,19
111,20
112,21
113,22
114,23
115,23
116,25
117,25
118,26
119,27
120,28
121,29
122,30
123,31
124,32
125,33
126,34
127,34
128,35
129,36
130,37
131,38
132,40
133,40
134,41
135,42
136,43
137,44
138,46
139,46
140,46
141,49
142,49
143,49
144,51
145,52
146,52
147,54
148,54
149,55
150,57
151,57
152,57
153,59
154,59
155,60
156,61
157,63
158,64
159,65
160,66
161,66
162,67
163,69
164,69
165,70
166,71
167,72
168,73
169,74
170,74
171,76
172,77
173,77
174,79
175,80
176,80
177,81
178,83
179,83
180,84
181,86
182,86
183,86
184,87
185,88
186,89
187,90
188,91
189,92
190,93
191,93
192,94
193,96
194,96
195,97
196,97
197,99
198,99
199,101
200,101
201,101
202,102
203,103
204,103
205,105
206,106
207,106
208,106
209,108
210,109
211,109
212,110
213,111
214,111
215,113
216,112
217,113
218,115
219,115
220,116
221,117
222,117
223,118
224,119
225,118
226,119
227,121
228,121
229,122
230,123
231,123
232,123
233,124
234,124
235,125
236,126
237,127
238,127
239,127
240,128
241,128
242,129
243,130
244,130
245,131
246,132
247,132
248,132
249,133
250,132
251,133
252,134
253,134
254,134
255,135
256,135
257,136
258,137
259,136
260,137
261,138
262,138
263,138
264,138
265,139
266,139
267,139
268,140
269,141
270,141
271,141
272,140
273,140
274,141
275,142
276,142
277,142
278,143
279,143
280,143
281,142
282,144
283,144
284,144
285,144
286,144
287,143
288,144
289,144
290,144
291,144
292,144
293,144
294,144
295,145
296,145
297,144
298,144
299,144
300,144
301,145
302,145
303,145
304,145
305,144
306,144
307,144
308,144
309,144
310,144
311,144
312,144
313,144
314,144
315,143
316,144
317,144
318,143
319,143
320,143
321,142
322,143
323,142
324,141
325,142
326,142
327,141
328,142
329,141
330,140
331,140
332,140
333,139
334,140
335,139
336,139
337,138
338,138
339,138
340,137
341,137
342,137
343,136
344,136
345,135
346,134
347,135
348,134
349,133
350,133
351,133
352,132
353,132
354,131
355,131
356,131
357,129
358,129
359,129
360,128
361,127
362,128
363,126
364,127
365,126
366,125
367,124
368,124
369,122
370,122
371,122
372,121
373,120
374,120
375,119
376,119
377,119
378,118
379,116
380,116
381,116
382,115
383,113
384,114
385,113
386,112
387,112
388,110
389,110
390,110
391,108
392,107
393,107
394,106
395,104
396,104
397,103
398,102
399,103
400,101
401,100
402,100
403,99
404,98
405,98
406,96
407,95
408,95
409,94
410,93
411,93
412,92
413,91
414,90
415,89
416,88
417,87
418,86
419,85
420,85
421,84
422,82
423,82
424,82
425,80
426,79
427,79
428,77
429,76
430,75
431,74
432,74
433,73
434,72
435,70
436,70
437,70
438,68
439,67
440,66
441,66
442,64
443,63
444,62
445,62
446,61
447,60
448,59
449,58
450,57
451,56
452,55
453,54
454,54
455,52
456,51
457,51
458,50
459,49
460,48
461,47
462,45
463,45
464,43
465,42
466,42
467,41
468,40
469,39
470,38
471,37
472,36
473,35
474,34
475,33
476,33
477,31
478,30
479,30
480,28
481,28
482,27
483,26
484,25
485,25
486,23
487,22
488,22
489,19
490,19
491,18
492,18
493,17
494,16
495,15
496,14
497,14
498,13
499,12
500,11
501,11
502,9
503,8
504,7
505,7
506,6
507,5
508,4
509,4
510,3
511,2
512,
513,-1
514,-1
515,-2
516,-3
517,-3
518,-4
519,-4
520,-6
521,-6
522,-7
523,-8
524,-9
525,-9
526,-10
527,-11
528,-11
529,-13
530,-13
531,-13
532,-15
533,-15
534,-15
535,-16
536,-18
537,-17
538,-19
539,-19
540,-19
541,-20
542,-21
543,-21
544,-22
545,-23
546,-24
547,-24
548,-24
549,-25
550,-26
551,-27
552,-27
553,-27
554,-29
555,-28
556,-29
557,-30
558,-29
559,-31
560,-32
561,-31
562,-32
563,-34
564,-33
565,-33
566,-34
567,-34
568,-35
569,-35
570,-35
571,-36
572,-37
573,-37
574,-37
575,-38
576,-38
577,-38
578,-39
579,-39
580,-39
581,-40
582,-39
583,-40
584,-40
585,-41
586,-40
587,-41
588,-42
589,-42
590,-42
591,-42
592,-42
593,-43
594,-43
595,-43
596,-43
597,-44
598,-43
599,-44
600,-44
601,-44
602,-44
603,-45
604,-44
605,-43
606,-45
607,-45
608,-44
609,-45
610,-45
611,-44
612,-45
613,-45
614,-44
615,-46
616,-45
617,-44
618,-45
619,-45
620,-44
621,-45
622,-45
623,-44
624,-45
625,-44
626,-44
627,-44
628,-45
629,-43
630,-43
631,-44
632,-44
633,-43
634,-43
635,-43
636,-42
637,-43
638,-42
639,-42
640,-42
641,-42
642,-41
643,-41
644,-41
645,-40
646,-40
647,-40
648,-40
649,-40
650,-39
651,-38
652,-39
653,-38
654,-37
655,-37
656,-37
657,-36
658,-37
659,-36
660,-34
661,-35
662,-34
663,-33
664,-33
665,-33
666,-32
667,-32
668,-32
669,-31
670,-31
671,-31
672,-29
673,-29
674,-29
675,-28
676,-28
677,-27
678,-26
679,-26
680,-25
681,-25
682,-24
683,-24
684,-23
685,-22
686,-22
687,-21
688,-20
689,-20
690,-19
691,-18
692,-19
693,-17
694,-16
695,-16
696,-16
697,-14
698,-14
699,-13
700,-12
701,-12
702,-11
703,-10
704,-10
705,-10
706,-7
707,-7
708,-7
709,-5
710,-5
711,-4
712,-3
713,-3
714,-2
715,-1
716,
717,
718,2
719,2
720,3
721,4
722,4
723,5
724,8
725,7
726,8
727,9
728,10
729,10
730,12
731,12
732,13
733,14
734,15
735,16
736,17
737,18
738,18
739,20
740,21
741,21
742,22
743,24
744,24
745,25
746,27
747,27
748,28
749,30
750,30
751,30
752,32
753,32
754,33
755,35
756,35
757,36
758,38
759,38
760,39
761,40
762,41
763,42
764,43
765,44
766,44
767,46
768,47
769,47
770,49
771,50
772,50
773,51
774,52
775,53
776,54
777,55
778,56
779,57
780,59
781,59
782,60
783,61
784,61
785,62
786,64
787,64
788,65
789,67
790,67
791,68
792,70
793,70
794,71
795,72
796,73
797,74
798,75
799,76
800,77
801,77
802,77
803,78
804,80
805,81
