"Omniscope-E46228B163272D25"
0,64
1,63
2,65
3,65
4,65
5,66
6,66
7,65
8,66
9,66
10,65
11,67
12,67
13,67
14,67
15,68
16,67
17,68
18,68
19,68
20,68
21,69
22,68
23,69
24,69
25,70
26,69
27,70
28,71
29,70
30,71
31,70
32,70
33,71
34,71
35,71
36,72
37,72
38,72
39,73
40,72
41,71
42,73
43,73
44,73
45,73
46,74
47,74
48,74
49,74
50,74
51,74
52,75
53,75
54,75
55,76
56,75
57,74
58,75
59,76
60,77
61,77
62,76
63,77
64,78
65,77
66,77
67,78
68,78
69,78
70,79
71,79
72,79
73,79
74,79
75,79
76,80
77,81
78,80
79,80
80,80
81,80
82,81
83,81
84,81
85,82
86,82
87,82
88,83
89,83
90,83
91,83
92,83
93,83
94,84
95,84
96,84
97,84
98,85
99,85
100,85
101,84
102,86
103,86
104,86
105,85
106,86
107,86
108,86
109,86
110,87
111,87
112,87
113,87
114,87
115,88
116,88
117,88
118,88
119,89
120,89
121,89
122,89
123,90
124,90
125,91
126,90
127,90
128,91
129,90
130,90
131,91
132,91
133,92
134,92
135,92
136,92
137,92
138,93
139,92
140,93
141,94
142,94
143,94
144,94
145,94
146,95
147,94
148,94
149,96
150,96
151,95
152,95
153,96
154,96
155,96
156,96
157,96
158,96
159,97
160,97
161,98
162,98
163,97
164,98
165,98
166,98
167,98
168,99
169,99
170,99
171,100
172,100
173,99
174,101
175,101
176,100
177,101
178,100
179,100
180,101
181,101
182,101
183,102
184,102
185,102
186,103
187,103
188,103
189,103
190,104
191,103
192,104
193,104
194,104
195,104
196,105
197,104
198,105
199,105
200,106
201,106
202,106
203,105
204,105
205,107
206,106
207,107
208,108
209,108
210,108
211,108
212,108
213,108
214,109
215,109
216,108
217,110
218,110
219,109
220,110
221,110
222,110
223,111
224,110
225,109
226,111
227,111
228,110
229,111
230,112
231,112
232,112
233,113
234,112
235,113
236,113
237,113
238,113
239,114
240,114
241,114
242,115
243,114
244,116
245,115
246,115
247,115
248,116
249,115
250,116
251,116
252,117
253,117
254,117
255,117
256,117
257,118
258,117
259,118
260,118
261,119
262,117
263,118
264,119
265,119
266,119
267,119
268,119
269,121
270,121
271,120
272,120
273,120
274,120
275,121
276,121
277,121
278,122
279,122
280,122
281,121
282,123
283,122
284,122
285,123
286,123
287,123
288,124
289,123
290,124
291,125
292,125
293,123
294,125
295,126
296,125
297,126
298,126
299,126
300,127
301,127
302,126
303,127
304,127
305,127
306,127
307,127
308,128
309,128
310,128
311,128
312,129
313,129
314,129
315,129
316,130
317,130
318,130
319,130
320,130
321,130
322,131
323,131
324,131
325,132
326,132
327,131
328,132
329,133
330,132
331,133
332,132
333,133
334,134
335,133
336,133
337,134
338,134
339,134
340,135
341,135
342,136
343,136
344,135
345,135
346,135
347,135
348,136
349,136
350,137
351,137
352,137
353,137
354,137
355,138
356,138
357,138
358,138
359,138
360,139
361,138
362,139
363,139
364,139
365,140
366,140
367,140
368,141
369,140
370,139
371,141
372,141
373,141
374,142
375,141
376,142
377,143
378,142
379,143
380,143
381,143
382,143
383,143
384,144
385,144
386,144
387,144
388,144
389,145
390,145
391,145
392,146
393,146
394,145
395,145
396,146
397,146
398,147
399,147
400,147
401,147
402,148
403,147
404,148
405,148
406,148
407,148
408,149
409,148
410,149
411,150
412,149
413,150
414,150
415,150
416,150
417,149
418,150
419,150
420,151
421,151
422,151
423,152
424,152
425,152
426,152
427,153
428,153
429,154
430,153
431,153
432,154
433,154
434,153
435,154
436,154
437,155
438,156
439,155
440,155
441,156
442,155
443,155
444,156
445,156
446,156
447,157
448,157
449,157
450,157
451,157
452,157
453,158
454,159
455,158
456,158
457,159
458,159
459,159
460,159
461,159
462,160
463,161
464,160
465,160
466,161
467,160
468,160
469,162
470,161
471,162
472,162
473,162
474,162
475,163
476,162
477,163
478,164
479,163
480,163
481,164
482,164
483,164
484,165
485,165
486,165
487,166
488,166
489,165
490,165
491,165
492,165
493,166
494,166
495,166
496,167
497,167
498,166
499,167
500,168
501,168
502,168
503,169
504,169
505,169
506,169
507,169
508,169
509,171
510,171
511,170
512,171
513,170
514,170
515,171
516,171
517,171
518,172
519,171
520,171
521,173
522,172
523,172
524,173
525,173
526,173
527,174
528,173
529,173
530,174
531,174
532,173
533,174
534,176
535,175
536,175
537,175
538,175
539,175
540,176
541,171
542,106
543,69
544,56
545,51
546,52
547,51
548,51
549,52
550,51
551,51
552,53
553,52
554,52
555,53
556,53
557,53
558,54
559,53
560,53
561,54
562,54
563,54
564,55
565,55
566,54
567,55
568,56
569,56
570,56
571,56
572,56
573,57
574,57
575,56
576,57
577,57
578,57
579,57
580,58
581,59
582,59
583,59
584,58
585,58
586,59
587,60
588,59
589,60
590,60
591,60
592,60
593,60
594,60
595,62
596,61
597,60
598,62
599,62
600,62
601,63
602,63
603,63
604,63
605,63
606,63
607,64
608,63
609,63
610,64
611,64
612,64
613,65
614,65
615,65
616,66
617,66
618,65
619,66
620,67
621,67
622,67
623,66
624,67
625,68
626,67
627,67
628,67
629,69
630,68
631,68
632,68
633,68
634,68
635,69
636,69
637,70
638,70
639,70
640,70
641,71
642,71
643,71
644,71
645,71
646,72
647,72
648,72
649,72
650,73
651,73
652,72
653,73
654,74
655,74
656,74
657,73
658,73
659,74
660,74
661,74
662,75
663,75
664,75
665,75
666,76
667,76
668,76
669,76
670,76
671,77
672,77
673,77
674,77
675,78
676,78
677,79
678,78
679,78
680,79
681,78
682,78
683,79
684,80
685,80
686,79
687,80
688,80
689,80
690,81
691,80
692,80
693,82
694,81
695,81
696,82
697,82
698,82
699,83
700,83
701,83
702,84
703,84
704,83
705,84
706,83
707,83
708,84
709,85
710,85
711,85
712,86
713,85
714,86
715,86
716,86
717,86
718,87
719,87
720,87
721,87
722,87
723,87
724,88
725,87
726,88
727,89
728,89
729,88
730,88
731,89
732,89
733,90
734,89
735,90
736,91
737,90
738,90
739,91
740,91
741,91
742,92
743,91
744,92
745,93
746,92
747,92
748,93
749,93
750,93
751,94
752,94
753,93
754,94
755,93
756,93
757,95
758,95
759,95
760,95
761,96
762,95
763,95
764,96
765,95
766,96
767,97
768,96
769,97
770,98
771,97
772,98
773,98
774,98
775,98
776,98
777,98
778,99
779,100
780,99
781,99
782,100
783,100
784,100
785,101
786,100
787,100
788,101
789,101
790,101
791,102
792,102
793,102
794,102
795,103
796,103
797,103
798,103
799,104
800,104
801,104
802,103
803,104
804,104
805,104
806,104
807,105
808,105
809,105
810,106
811,105
812,106
813,107
814,106
815,105
816,107
817,107
818,107
819,108
820,107
821,108
822,109
823,109
824,108
825,109
826,108
827,109
828,109
829,109
830,110
831,110
832,110
833,110
834,111
835,111
836,111
837,111
838,112
839,111
840,112
841,112
842,112
843,113
844,113
845,113
846,114
847,113
848,113
849,113
850,113
851,113
852,114
853,114
854,114
855,115
856,116
857,115
858,115
859,116
860,116
861,116
862,116
863,116
864,116
865,117
866,117
867,117
868,119
869,118
870,117
871,119
872,117
873,118
874,119
875,119
876,119
877,120
878,120
879,119
880,120
881,120
882,121
883,120
884,121
885,121
886,122
887,122
888,122
889,121
890,122
891,122
892,122
893,123
894,123
895,123
896,124
897,123
898,124
899,125
900,125
901,124
902,125
903,125
904,124
905,125
906,125
907,125
908,127
909,126
910,126
911,127
912,127
913,126
914,127
915,127
916,128
917,128
918,128
919,128
920,129
921,128
922,128
923,129
924,129
925,129
926,129
927,129
928,129
929,130
930,131
931,130
932,131
933,131
934,131
935,131
936,132
937,132
938,132
939,132
940,133
941,133
942,133
943,133
944,132
945,133
946,134
947,134
948,134
949,134
950,134
951,135
952,134
953,135
954,136
955,135
956,135
957,136
958,136
959,136
960,137
961,137
962,137
963,137
964,137
965,138
966,138
967,138
968,138
969,138
970,138
971,139
972,139
973,139
974,139
975,140
976,140
977,140
978,140
979,140
980,141
981,141
982,141
983,141
984,141
985,142
986,141
987,142
988,144
989,143
990,142
991,143
992,143
993,143
994,144
995,143
996,144
997,145
998,144
999,144
1000,146
1001,145
1002,145
1003,146
1004,145
1005,145
1006,147
1007,146
1008,146
1009,147
1010,147
1011,147
1012,148
1013,148
1014,148
1015,148
1016,148
1017,147
1018,149
1019,149
1020,149
1021,149
1022,150
1023,150
1024,150
1025,150
1026,150
1027,151
1028,151
1029,151
1030,151
1031,152
1032,151
1033,152
1034,152
1035,152
1036,153
1037,153
1038,153
1039,153
1040,153
1041,153
1042,153
1043,154
1044,154
1045,154
1046,155
1047,155
1048,155
1049,156
1050,155
1051,155
1052,156
1053,155
1054,155
1055,157
1056,157
1057,157
1058,157
1059,157
1060,158
1061,159
1062,159
1063,157
1064,157
1065,158
1066,158
1067,159
1068,159
1069,159
1070,160
1071,160
1072,159
1073,160
1074,161
1075,161
1076,160
1077,161
1078,161
1079,161
1080,162
1081,162
1082,162
1083,163
1084,162
1085,163
1086,164
1087,163
1088,163
1089,164
1090,163
1091,163
1092,164
1093,164
1094,164
1095,165
1096,165
1097,165
1098,165
1099,166
1100,165
1101,166
1102,166
1103,166
1104,167
1105,167
1106,166
1107,167
1108,168
1109,168
1110,168
1111,168
1112,168
1113,168
1114,168
1115,168
1116,169
1117,169
1118,169
1119,169
1120,170
1121,170
1122,170
1123,170
1124,171
1125,171
1126,171
1127,171
1128,171
1129,172
1130,172
1131,172
1132,173
1133,173
1134,173
1135,173
1136,172
1137,172
1138,174
1139,174
1140,174
1141,174
1142,175
1143,174
1144,175
1145,175
1146,175
1147,176
1148,175
1149,175
1150,176
1151,154
1152,91
1153,62
1154,54
1155,52
1156,51
1157,52
1158,52
1159,52
1160,52
1161,51
1162,51
1163,52
1164,53
1165,53
1166,53
1167,53
1168,53
1169,54
1170,54
1171,54
1172,55
1173,54
1174,54
1175,55
1176,55
1177,56
1178,56
1179,55
1180,56
1181,57
1182,56
1183,56
1184,56
1185,56
1186,57
1187,57
1188,57
1189,58
1190,58
1191,58
1192,58
1193,58
1194,59
1195,59
1196,59
1197,59
1198,60
1199,60
1200,60
1201,60
1202,61
1203,61
1204,61
1205,61
1206,62
1207,61
1208,61
1209,61
1210,62
1211,62
1212,63
1213,62
1214,63
1215,64
1216,63
1217,63
1218,64
1219,64
1220,64
1221,64
1222,64
1223,65
1224,65
1225,65
1226,65
1227,66
1228,67
1229,66
1230,66
1231,66
1232,66
1233,67
1234,67
1235,67
1236,67
1237,68
1238,68
1239,68
1240,69
1241,69
1242,69
1243,69
1244,69
1245,69
1246,70
1247,69
1248,70
1249,71
1250,70
1251,70
1252,72
1253,71
1254,71
1255,72
1256,71
1257,71
1258,72
1259,72
1260,72
1261,73
1262,73
1263,73
1264,74
1265,73
1266,74
1267,74
1268,74
1269,74
1270,75
1271,75
1272,74
1273,75
1274,75
1275,75
1276,76
1277,76
1278,76
1279,77
1280,76
1281,75
1282,76
1283,78
1284,77
1285,77
1286,78
1287,78
1288,78
1289,78
1290,79
1291,78
1292,79
1293,79
1294,79
1295,80
1296,80
1297,80
1298,81
1299,80
1300,81
1301,82
1302,81
1303,81
1304,82
1305,81
1306,81
1307,82
1308,82
1309,82
1310,83
1311,83
1312,83
1313,84
1314,84
1315,84
1316,85
1317,84
1318,84
1319,85
1320,85
1321,85
1322,85
1323,86
1324,85
1325,85
1326,87
1327,87
1328,87
1329,87
1330,86
1331,87
1332,87
1333,87
1334,87
1335,89
1336,88
1337,88
1338,89
1339,88
1340,89
1341,89
1342,89
1343,89
1344,90
1345,90
1346,90
1347,91
1348,91
1349,91
1350,91
1351,91
1352,91
1353,92
1354,92
1355,92
1356,93
1357,93
1358,92
1359,93
1360,93
1361,93
1362,93
1363,94
1364,94
1365,94
1366,95
1367,94
1368,94
1369,95
1370,95
1371,96
1372,96
1373,96
1374,97
1375,97
1376,96
1377,96
1378,96
1379,97
1380,97
1381,98
1382,98
1383,97
1384,98
1385,98
1386,99
1387,100
1388,99
1389,99
1390,99
1391,100
1392,99
1393,100
1394,100
1395,100
1396,101
1397,101
1398,100
1399,102
1400,102
1401,101
1402,102
1403,102
1404,102
1405,102
1406,102
1407,103
1408,103
1409,103
1410,103
1411,103
1412,104
1413,104
1414,104
1415,104
1416,105
1417,105
1418,105
1419,105
1420,105
1421,107
1422,106
1423,106
1424,107
1425,107
1426,106
1427,107
1428,106
1429,107
1430,108
1431,107
1432,108
1433,109
1434,109
1435,109
1436,109
1437,109
1438,109
1439,110
1440,110
1441,110
1442,111
1443,110
1444,110
1445,111
1446,112
1447,111
1448,111
1449,111
1450,111
1451,112
1452,112
1453,111
1454,113
1455,113
1456,113
1457,113
1458,113
1459,113
1460,114
1461,114
1462,114
1463,114
1464,115
1465,115
1466,115
1467,116
1468,116
1469,116
1470,116
1471,116
1472,116
1473,116
1474,116
1475,117
1476,118
1477,117
1478,117
1479,118
1480,118
1481,118
1482,119
1483,118
1484,119
1485,120
1486,119
1487,119
1488,120
1489,120
1490,120
1491,120
1492,120
1493,121
1494,121
1495,121
1496,121
1497,121
1498,122
1499,122
1500,122
1501,122
1502,122
1503,122
1504,123
1505,122
1506,123
1507,124
1508,123
1509,123
1510,125
1511,124
1512,125
1513,125
1514,125
1515,126
1516,125
1517,126
1518,126
1519,127
1520,125
1521,125
1522,126
1523,126
1524,126
1525,127
1526,128
1527,127
1528,129
1529,128
1530,127
1531,129
1532,128
1533,128
1534,130
1535,129
1536,129
1537,130
1538,130
1539,130
1540,131
1541,131
1542,131
1543,131
1544,132
1545,132
1546,131
1547,131
1548,132
1549,133
1550,133
1551,133
1552,133
1553,134
1554,133
1555,133
1556,134
1557,134
1558,134
1559,135
1560,135
1561,134
1562,136
1563,135
1564,135
1565,137
1566,136
1567,136
1568,137
1569,135
1570,136
1571,137
1572,137
1573,137
1574,138
1575,138
1576,137
1577,138
1578,139
1579,138
1580,139
1581,139
1582,139
1583,139
1584,140
1585,139
1586,140
1587,141
1588,140
1589,141
1590,141
1591,141
1592,141
1593,142
1594,140
1595,141
1596,142
1597,142
1598,142
1599,142
1600,143
1601,143
1602,144
1603,143
1604,143
1605,145
1606,144
1607,144
1608,145
1609,145
1610,144
1611,145
1612,145
1613,146
1614,147
1615,146
1616,146
1617,146
1618,146
1619,146
1620,147
1621,147
1622,147
1623,147
1624,147
1625,147
1626,148
1627,149
1628,148
1629,149
1630,149
1631,149
1632,150
1633,150
1634,150
1635,150
1636,151
1637,150
1638,151
1639,152
1640,151
1641,151
1642,151
1643,151
1644,152
1645,152
1646,152
1647,152
1648,153
1649,153
1650,153
1651,154
1652,153
1653,153
1654,154
1655,154
1656,154
1657,155
1658,155
1659,154
1660,156
1661,156
1662,156
1663,156
1664,156
1665,156
1666,156
1667,157
1668,157
1669,158
1670,158
1671,158
1672,158
1673,158
1674,158
1675,158
1676,159
1677,159
1678,159
1679,159
1680,159
1681,160
1682,160
1683,160
1684,160
1685,161
1686,161
1687,161
1688,161
1689,161
1690,161
1691,162
1692,162
1693,162
1694,163
1695,163
1696,163
1697,163
1698,163
1699,163
1700,164
1701,164
1702,164
1703,165
1704,164
1705,164
1706,165
1707,165
1708,165
1709,166
1710,166
1711,166
1712,166
1713,166
1714,166
1715,167
1716,167
1717,167
1718,167
1719,167
1720,168
1721,168
1722,168
1723,168
1724,169
1725,169
1726,169
1727,169
1728,170
1729,170
1730,170
1731,170
1732,170
1733,171
1734,172
1735,171
1736,171
1737,172
1738,171
1739,171
1740,172
1741,172
1742,172
1743,173
1744,172
1745,173
1746,174
1747,173
1748,173
1749,174
1750,174
1751,174
1752,175
1753,174
1754,175
1755,175
1756,175
1757,175
1758,176
1759,176
1760,176
1761,132
1762,79
1763,59
1764,53
1765,51
1766,51
1767,51
1768,52
1769,51
1770,51
1771,52
1772,52
1773,53
1774,53
1775,53
1776,54
1777,54
1778,54
1779,53
1780,54
1781,55
1782,54
1783,55
1784,55
1785,54
1786,55
1787,55
1788,55
1789,57
1790,56
1791,56
1792,57
1793,57
1794,57
1795,57
1796,57
1797,57
1798,58
1799,57
1800,57
1801,59
1802,59
1803,58
1804,59
1805,59
1806,59
1807,60
1808,60
1809,60
1810,60
1811,60
1812,60
1813,60
1814,61
1815,61
1816,61
1817,62
1818,62
1819,62
1820,63
1821,62
1822,62
1823,63
1824,63
1825,63
1826,63
1827,64
1828,65
1829,65
1830,64
1831,64
1832,65
1833,64
1834,65
1835,66
1836,65
1837,66
1838,66
1839,66
1840,66
1841,67
1842,66
1843,66
1844,67
1845,67
1846,67
1847,68
1848,68
1849,68
1850,69
1851,69
1852,69
1853,69
1854,69
1855,69
1856,69
1857,70
1858,70
1859,70
1860,71
1861,71
1862,71
1863,71
1864,71
1865,71
1866,72
1867,71
1868,72
1869,73
1870,73
1871,73
1872,73
1873,73
1874,73
1875,74
1876,74
1877,74
1878,75
1879,74
1880,74
1881,74
1882,75
1883,75
1884,76
1885,76
1886,75
1887,76
1888,76
1889,76
1890,77
1891,77
1892,77
1893,77
1894,77
1895,78
1896,78
1897,79
1898,79
1899,78
1900,79
1901,80
1902,79
1903,79
1904,80
1905,79
1906,79
